u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,tunnel,junction
3328491894,3328491925,0,"326228532,1194911260",unclassified,,,,False,,False,324.1414118379808,"LINESTRING (140.6359242 36.5811466, 140.6360363 36.5811571, 140.6364477 36.581246, 140.6365566 36.581276, 140.6366743 36.5813238, 140.6367355 36.5813891, 140.6367829 36.5814794, 140.636791 36.5815798, 140.6367586 36.5817693, 140.6367168 36.5818257, 140.6366492 36.5818659, 140.6365625 36.5819084, 140.6359409 36.5821499, 140.6354455 36.5822896, 140.6352902 36.5823275, 140.6351774 36.5823514, 140.6350757 36.5823574, 140.6349821 36.582346, 140.634694 36.5822838)",,,
3328491894,3328490091,0,326228532,unclassified,,,,False,,True,110.52891583652055,"LINESTRING (140.6359242 36.5811466, 140.6353976 36.5810941, 140.6352594 36.5810705, 140.6351806 36.581037, 140.6351371 36.5809837, 140.635124 36.5809089, 140.6351347 36.5807775, 140.6351609 36.5806676)",,,
3328491894,3328491921,0,"326228533,326228534",residential,,,,False,,"[False, True]",148.79787339370458,"LINESTRING (140.6359242 36.5811466, 140.6359099 36.5812288, 140.6358852 36.5812762, 140.6358498 36.5813187, 140.6358039 36.5813537, 140.6351359 36.5816269, 140.6346077 36.5815088, 140.6345338 36.5815036)",,,
3328491908,3328491917,0,326228533,residential,,,,False,,False,42.024736738101424,"LINESTRING (140.6330977 36.5811924, 140.63355 36.5812969)",,,
3328491908,3328491916,0,326228535,residential,,,,False,,False,81.57754814881241,"LINESTRING (140.6330977 36.5811924, 140.6330473 36.5812365, 140.6328245 36.5818861)",,,
3328491908,11090941151,0,326228535,residential,,,,False,,True,123.80627773026394,"LINESTRING (140.6330977 36.5811924, 140.6336343 36.5804166, 140.6338819 36.580524)",,,
3328491914,11090941151,0,326228535,residential,,,,False,,False,19.315669498004265,"LINESTRING (140.6340722 36.5806066, 140.6338819 36.580524)",,,
3328491914,11090941152,0,326228535,residential,,,,False,,True,24.645289858062277,"LINESTRING (140.6340722 36.5806066, 140.6343148 36.5807123)",,,
3328491914,3328491915,0,326228537,residential,,,,False,,False,88.41914536215994,"LINESTRING (140.6340722 36.5806066, 140.6336085 36.5813092)",,,
3328491915,3328491919,0,326228533,residential,,,,False,,False,40.58098594840873,"LINESTRING (140.6336085 36.5813092, 140.6340484 36.5814009)",,,
3328491915,3328491917,0,326228533,residential,,,,False,,True,5.399610279616957,"LINESTRING (140.6336085 36.5813092, 140.63355 36.5812969)",,,
3328491915,3328491914,0,326228537,residential,,,,False,,True,88.41914536215994,"LINESTRING (140.6336085 36.5813092, 140.6340722 36.5806066)",,,
3328491916,3328491936,0,1194909217,unclassified,,,,False,,False,51.39716948529578,"LINESTRING (140.6328245 36.5818861, 140.6322674 36.5817698)",,,
3328491916,3328491918,0,1194909217,unclassified,,,,False,,True,45.09393422098397,"LINESTRING (140.6328245 36.5818861, 140.6333139 36.5819862)",,,
3328491916,3328491908,0,326228535,residential,,,,False,,True,81.57754814881241,"LINESTRING (140.6328245 36.5818861, 140.6330473 36.5812365, 140.6330977 36.5811924)",,,
3328491917,3328491915,0,326228533,residential,,,,False,,False,5.399610279616957,"LINESTRING (140.63355 36.5812969, 140.6336085 36.5813092)",,,
3328491917,3328491908,0,326228533,residential,,,,False,,True,42.024736738101424,"LINESTRING (140.63355 36.5812969, 140.6330977 36.5811924)",,,
3328491917,3328491918,0,326228539,residential,,,,False,,False,79.49312909773904,"LINESTRING (140.63355 36.5812969, 140.6333139 36.5819862)",,,
3328491918,3328491917,0,326228539,residential,,,,False,,True,79.49312909773904,"LINESTRING (140.6333139 36.5819862, 140.63355 36.5812969)",,,
3328491918,3328491916,0,1194909217,unclassified,,,,False,,False,45.09393422098397,"LINESTRING (140.6333139 36.5819862, 140.6328245 36.5818861)",,,
3328491918,3328491920,0,1194909217,unclassified,,,,False,,True,45.95610777156222,"LINESTRING (140.6333139 36.5819862, 140.6338114 36.5820921)",,,
3328491919,3328490090,0,326228533,residential,,,,False,,False,17.299758687637514,"LINESTRING (140.6340484 36.5814009, 140.6342355 36.5814413)",,,
3328491919,3328491915,0,326228533,residential,,,,False,,True,40.58098594840873,"LINESTRING (140.6340484 36.5814009, 140.6336085 36.5813092)",,,
3328491919,3328491920,0,326228540,residential,,,,False,,False,79.71814198698604,"LINESTRING (140.6340484 36.5814009, 140.6338114 36.5820921)",,,
3328491920,3328491919,0,326228540,residential,,,,False,,True,79.71814198698604,"LINESTRING (140.6338114 36.5820921, 140.6340484 36.5814009)",,,
3328491920,3328491918,0,1194909217,unclassified,,,,False,,False,45.95610777156222,"LINESTRING (140.6338114 36.5820921, 140.6333139 36.5819862)",,,
3328491920,3328491922,0,1194909217,unclassified,,,,False,,True,44.4781044390008,"LINESTRING (140.6338114 36.5820921, 140.6342926 36.5821955)",,,
3328491921,3328490090,0,326228533,residential,,,,False,,True,27.521562841029173,"LINESTRING (140.6345338 36.5815036, 140.6342355 36.5814413)",,,
3328491921,3328491923,0,326228541,residential,,,,False,,False,41.48084549604436,"LINESTRING (140.6345338 36.5815036, 140.6344102 36.5818632)",,,
3328491921,3328491894,0,"326228533,326228534",residential,,,,False,,"[False, True]",148.79787339370458,"LINESTRING (140.6345338 36.5815036, 140.6346077 36.5815088, 140.6351359 36.5816269, 140.6358039 36.5813537, 140.6358498 36.5813187, 140.6358852 36.5812762, 140.6359099 36.5812288, 140.6359242 36.5811466)",,,
3328491922,3328491923,0,326228541,residential,,,,False,,True,38.41318497230107,"LINESTRING (140.6342926 36.5821955, 140.6344102 36.5818632)",,,
3328491922,3328491920,0,1194909217,unclassified,,,,False,,False,44.4781044390008,"LINESTRING (140.6342926 36.5821955, 140.6338114 36.5820921)",,,
3328491922,3328491925,0,1194909217,unclassified,,,,False,,True,37.161517212111896,"LINESTRING (140.6342926 36.5821955, 140.634694 36.5822838)",,,
3328491923,3328491922,0,326228541,residential,,,,False,,False,38.41318497230107,"LINESTRING (140.6344102 36.5818632, 140.6342926 36.5821955)",,,
3328491923,3328491921,0,326228541,residential,,,,False,,True,41.48084549604436,"LINESTRING (140.6344102 36.5818632, 140.6345338 36.5815036)",,,
3328491923,3328491925,0,1194909219,residential,,,,False,,False,75.04175255501553,"LINESTRING (140.6344102 36.5818632, 140.6348064 36.581951, 140.634694 36.5822838)",,,
3328491925,3328491922,0,1194909217,unclassified,,,,False,,False,37.161517212111896,"LINESTRING (140.634694 36.5822838, 140.6342926 36.5821955)",,,
3328491925,3328491928,0,326228544,unclassified,,,,False,,True,77.24497005026312,"LINESTRING (140.634694 36.5822838, 140.6345527 36.5824757, 140.6345084 36.5824974, 140.6339903 36.5823884)",,,
3328491925,3328491923,0,1194909219,residential,,,,False,,True,75.04175255501553,"LINESTRING (140.634694 36.5822838, 140.6348064 36.581951, 140.6344102 36.5818632)",,,
3328491925,3328491894,0,"1194911260,326228532",unclassified,,,,False,,True,324.1414118379808,"LINESTRING (140.634694 36.5822838, 140.6349821 36.582346, 140.6350757 36.5823574, 140.6351774 36.5823514, 140.6352902 36.5823275, 140.6354455 36.5822896, 140.6359409 36.5821499, 140.6365625 36.5819084, 140.6366492 36.5818659, 140.6367168 36.5818257, 140.6367586 36.5817693, 140.636791 36.5815798, 140.6367829 36.5814794, 140.6367355 36.5813891, 140.6366743 36.5813238, 140.6365566 36.581276, 140.6364477 36.581246, 140.6360363 36.5811571, 140.6359242 36.5811466)",,,
3328491927,3328491939,0,326228544,unclassified,,,,False,,False,36.273985366209885,"LINESTRING (140.6307265 36.5816975, 140.6305227 36.5819797)",,,
3328491927,3328491937,0,1194909218,residential,,,,False,,True,135.07459693272722,"LINESTRING (140.6307265 36.5816975, 140.6321893 36.5820071)",,,
3328491927,3328491948,0,"326228544,1194909217",unclassified,,,,False,,True,122.10614324048143,"LINESTRING (140.6307265 36.5816975, 140.6308931 36.5814841, 140.6319139 36.5816944)",,,
3328491928,3328491951,0,326228544,unclassified,,,,False,,True,32.955438053210194,"LINESTRING (140.6339903 36.5823884, 140.6336745 36.5825418)",,,
3328491928,3328491937,0,1194909218,residential,,,,False,,False,166.30661808056885,"LINESTRING (140.6339903 36.5823884, 140.6321893 36.5820071)",,,
3328491928,3328491925,0,326228544,unclassified,,,,False,,False,77.24497005026312,"LINESTRING (140.6339903 36.5823884, 140.6345084 36.5824974, 140.6345527 36.5824757, 140.634694 36.5822838)",,,
3328491931,3328491938,0,326228544,unclassified,,,,False,,False,121.0903489709651,"LINESTRING (140.6305114 36.5828424, 140.631822 36.5831223)",,,
3328491931,3328491945,0,326228544,unclassified,,,,False,,True,49.534201173521474,"LINESTRING (140.6305114 36.5828424, 140.630351 36.5828064, 140.630333 36.5827911, 140.630263 36.5825059)",,,
3328491931,3328491935,0,1194909220,residential,,,,False,,True,137.6875452516347,"LINESTRING (140.6305114 36.5828424, 140.6306371 36.5831524, 140.631734 36.5833898)",,,
3328491934,3328491947,0,326228544,unclassified,,,,False,,False,39.90127239857556,"LINESTRING (140.6323422 36.583236, 140.6327011 36.5830222)",,,
3328491934,3328491938,0,326228544,unclassified,,,,False,,True,48.13795856815108,"LINESTRING (140.6323422 36.583236, 140.631822 36.5831223)",,,
3328491934,3328491935,0,1194909220,residential,,,,False,,False,62.084149265540646,"LINESTRING (140.6323422 36.583236, 140.6321117 36.5833793, 140.6319469 36.5834407, 140.631734 36.5833898)",,,
3328491935,3328491938,0,326228546,residential,,,,False,,False,30.76499861562309,"LINESTRING (140.631734 36.5833898, 140.631822 36.5831223)",,,
3328491935,3328491931,0,1194909220,residential,,,,False,,False,137.6875452516347,"LINESTRING (140.631734 36.5833898, 140.6306371 36.5831524, 140.6305114 36.5828424)",,,
3328491935,3328491934,0,1194909220,residential,,,,False,,True,62.08414926554064,"LINESTRING (140.631734 36.5833898, 140.6319469 36.5834407, 140.6321117 36.5833793, 140.6323422 36.583236)",,,
3328491936,3328491937,0,326228546,residential,,,,False,,True,27.292545350043692,"LINESTRING (140.6322674 36.5817698, 140.6321893 36.5820071)",,,
3328491936,3328491948,0,1194909217,unclassified,,,,False,,False,32.65870880031538,"LINESTRING (140.6322674 36.5817698, 140.6319139 36.5816944)",,,
3328491936,3328491916,0,1194909217,unclassified,,,,False,,True,51.39716948529578,"LINESTRING (140.6322674 36.5817698, 140.6328245 36.5818861)",,,
3328491937,3328491936,0,326228546,residential,,,,False,,False,27.292545350043692,"LINESTRING (140.6321893 36.5820071, 140.6322674 36.5817698)",,,
3328491937,3328491940,0,326228546,residential,,,,False,,True,35.161429124172834,"LINESTRING (140.6321893 36.5820071, 140.6320886 36.5823128)",,,
3328491937,3328491927,0,1194909218,residential,,,,False,,False,135.07459693272722,"LINESTRING (140.6321893 36.5820071, 140.6307265 36.5816975)",,,
3328491937,3328491928,0,1194909218,residential,,,,False,,True,166.30661808056885,"LINESTRING (140.6321893 36.5820071, 140.6339903 36.5823884)",,,
3328491938,3328491934,0,326228544,unclassified,,,,False,,False,48.13795856815108,"LINESTRING (140.631822 36.5831223, 140.6323422 36.583236)",,,
3328491938,3328491931,0,326228544,unclassified,,,,False,,True,121.0903489709651,"LINESTRING (140.631822 36.5831223, 140.6305114 36.5828424)",,,
3328491938,3328491946,0,326228546,residential,,,,False,,False,30.78032059509523,"LINESTRING (140.631822 36.5831223, 140.6319102 36.5828547)",,,
3328491938,3328491935,0,326228546,residential,,,,False,,True,30.76499861562309,"LINESTRING (140.631822 36.5831223, 140.631734 36.5833898)",,,
3328491939,3328491942,0,326228544,unclassified,,,,False,,False,36.22430467725165,"LINESTRING (140.6305227 36.5819797, 140.6302696 36.5822343)",,,
3328491939,3328491927,0,326228544,unclassified,,,,False,,True,36.273985366209885,"LINESTRING (140.6305227 36.5819797, 140.6307265 36.5816975)",,,
3328491939,3328491940,0,326228547,residential,,,,False,,False,144.64200661925204,"LINESTRING (140.6305227 36.5819797, 140.6320886 36.5823128)",,,
3328491940,3328491937,0,326228546,residential,,,,False,,False,35.161429124172834,"LINESTRING (140.6320886 36.5823128, 140.6321893 36.5820071)",,,
3328491940,3328491943,0,326228546,residential,,,,False,,True,32.157076821156096,"LINESTRING (140.6320886 36.5823128, 140.6319966 36.5825924)",,,
3328491940,3328491941,0,326228547,residential,,,,False,,False,132.1692088873063,"LINESTRING (140.6320886 36.5823128, 140.6335195 36.5826171)",,,
3328491940,3328491939,0,326228547,residential,,,,False,,True,144.64200661925204,"LINESTRING (140.6320886 36.5823128, 140.6305227 36.5819797)",,,
3328491941,3328491951,0,326228544,unclassified,,,,False,,False,16.175570176368385,"LINESTRING (140.6335195 36.5826171, 140.6336745 36.5825418)",,,
3328491941,3328491954,0,326228544,unclassified,,,,False,,True,26.268623542698123,"LINESTRING (140.6335195 36.5826171, 140.6332655 36.5827363)",,,
3328491941,3328491940,0,326228547,residential,,,,False,,True,132.1692088873063,"LINESTRING (140.6335195 36.5826171, 140.6320886 36.5823128)",,,
3328491942,3328491939,0,326228544,unclassified,,,,False,,True,36.22430467725165,"LINESTRING (140.6302696 36.5822343, 140.6305227 36.5819797)",,,
3328491942,3328491943,0,326228548,residential,,,,False,,False,159.26145761511688,"LINESTRING (140.6302696 36.5822343, 140.6319966 36.5825924)",,,
3328491942,3328491945,0,326228544,unclassified,,,,False,,False,32.324999534060666,"LINESTRING (140.6302696 36.5822343, 140.630233 36.582274, 140.6302075 36.582324, 140.630263 36.5825059)",,,
3328491943,3328491940,0,326228546,residential,,,,False,,False,32.157076821156096,"LINESTRING (140.6319966 36.5825924, 140.6320886 36.5823128)",,,
3328491943,3328491946,0,326228546,residential,,,,False,,True,30.169488569073874,"LINESTRING (140.6319966 36.5825924, 140.6319102 36.5828547)",,,
3328491943,3328491944,0,326228548,residential,,,,False,,False,100.146607763394,"LINESTRING (140.6319966 36.5825924, 140.6330826 36.5828175)",,,
3328491943,3328491942,0,326228548,residential,,,,False,,True,159.26145761511688,"LINESTRING (140.6319966 36.5825924, 140.6302696 36.5822343)",,,
3328491944,3328491954,0,326228544,unclassified,,,,False,,False,18.66079983786462,"LINESTRING (140.6330826 36.5828175, 140.6332655 36.5827363)",,,
3328491944,3328491947,0,326228544,unclassified,,,,False,,True,40.96869880498945,"LINESTRING (140.6330826 36.5828175, 140.6327011 36.5830222)",,,
3328491944,3328491943,0,326228548,residential,,,,False,,True,100.146607763394,"LINESTRING (140.6330826 36.5828175, 140.6319966 36.5825924)",,,
3328491945,3328491946,0,326228549,residential,,,,False,,False,152.10539682483244,"LINESTRING (140.630263 36.5825059, 140.6319102 36.5828547)",,,
3328491945,3328491931,0,326228544,unclassified,,,,False,,False,49.534201173521474,"LINESTRING (140.630263 36.5825059, 140.630333 36.5827911, 140.630351 36.5828064, 140.6305114 36.5828424)",,,
3328491945,3328491942,0,326228544,unclassified,,,,False,,True,32.324999534060666,"LINESTRING (140.630263 36.5825059, 140.6302075 36.582324, 140.630233 36.582274, 140.6302696 36.5822343)",,,
3328491946,3328491943,0,326228546,residential,,,,False,,False,30.169488569073874,"LINESTRING (140.6319102 36.5828547, 140.6319966 36.5825924)",,,
3328491946,3328491938,0,326228546,residential,,,,False,,True,30.78032059509523,"LINESTRING (140.6319102 36.5828547, 140.631822 36.5831223)",,,
3328491946,3328491947,0,326228549,residential,,,,False,,False,73.03358347552995,"LINESTRING (140.6319102 36.5828547, 140.6327011 36.5830222)",,,
3328491946,3328491945,0,326228549,residential,,,,False,,True,152.10539682483244,"LINESTRING (140.6319102 36.5828547, 140.630263 36.5825059)",,,
3328491947,3328491944,0,326228544,unclassified,,,,False,,False,40.96869880498945,"LINESTRING (140.6327011 36.5830222, 140.6330826 36.5828175)",,,
3328491947,3328491934,0,326228544,unclassified,,,,False,,True,39.90127239857556,"LINESTRING (140.6327011 36.5830222, 140.6323422 36.583236)",,,
3328491947,3328491946,0,326228549,residential,,,,False,,True,73.03358347552995,"LINESTRING (140.6327011 36.5830222, 140.6319102 36.5828547)",,,
3328491948,3328491936,0,1194909217,unclassified,,,,False,,True,32.65870880031538,"LINESTRING (140.6319139 36.5816944, 140.6322674 36.5817698)",,,
3328491948,3328491950,0,326228550,residential,,,,False,,False,78.8610713623184,"LINESTRING (140.6319139 36.5816944, 140.6318489 36.5814843, 140.6312559 36.5813577)",,,
3328491948,3328491927,0,"326228544,1194909217",unclassified,,,,False,,False,122.10614324048143,"LINESTRING (140.6319139 36.5816944, 140.6308931 36.5814841, 140.6307265 36.5816975)",,,
3328491950,3328491948,0,326228550,residential,,,,False,,True,78.8610713623184,"LINESTRING (140.6312559 36.5813577, 140.6318489 36.5814843, 140.6319139 36.5816944)",,,
3328491951,3328491928,0,326228544,unclassified,,,,False,,False,32.955438053210194,"LINESTRING (140.6336745 36.5825418, 140.6339903 36.5823884)",,,
3328491951,3328491941,0,326228544,unclassified,,,,False,,True,16.175570176368385,"LINESTRING (140.6336745 36.5825418, 140.6335195 36.5826171)",,,
3328491951,3328491955,0,326228551,residential,,,,False,,False,111.36671082547312,"LINESTRING (140.6336745 36.5825418, 140.6344032 36.5828653, 140.6342456 36.5830681, 140.6342107 36.5830951, 140.6341531 36.5831248)",,,
3328491954,3328491941,0,326228544,unclassified,,,,False,,False,26.268623542698123,"LINESTRING (140.6332655 36.5827363, 140.6335195 36.5826171)",,,
3328491954,3328491944,0,326228544,unclassified,,,,False,,True,18.66079983786462,"LINESTRING (140.6332655 36.5827363, 140.6330826 36.5828175)",,,
3328491954,3328491956,0,326228552,residential,,,,False,,False,50.247928805584586,"LINESTRING (140.6332655 36.5827363, 140.6337596 36.5829526)",,,
3328491955,3328491956,0,326228552,residential,,,,False,,True,40.01401238752343,"LINESTRING (140.6341531 36.5831248, 140.6337596 36.5829526)",,,
3328491955,3328491957,0,"326228554,326228551",residential,,,,False,,False,108.73782577265516,"LINESTRING (140.6341531 36.5831248, 140.6336993 36.5836357, 140.6336716 36.5836378, 140.6333159 36.5834765)",,,
3328491955,3328491951,0,326228551,residential,,,,False,,True,111.36671082547312,"LINESTRING (140.6341531 36.5831248, 140.6342107 36.5830951, 140.6342456 36.5830681, 140.6344032 36.5828653, 140.6336745 36.5825418)",,,
3328491956,3328491955,0,326228552,residential,,,,False,,False,40.01401238752343,"LINESTRING (140.6337596 36.5829526, 140.6341531 36.5831248)",,,
3328491956,3328491954,0,326228552,residential,,,,False,,True,50.247928805584586,"LINESTRING (140.6337596 36.5829526, 140.6332655 36.5827363)",,,
3328491956,3328491959,0,326228553,residential,,,,False,,False,34.86786814284249,"LINESTRING (140.6337596 36.5829526, 140.6335355 36.5832094)",,,
3328491957,3328491959,0,326228553,residential,,,,False,,True,35.588866489702035,"LINESTRING (140.6333159 36.5834765, 140.6335355 36.5832094)",,,
3328491957,3328491958,0,326228554,residential,,,,False,,False,66.92186366887148,"LINESTRING (140.6333159 36.5834765, 140.6326563 36.5831907)",,,
3328491957,3328491955,0,"326228554,326228551",residential,,,,False,,True,108.73782577265516,"LINESTRING (140.6333159 36.5834765, 140.6336716 36.5836378, 140.6336993 36.5836357, 140.6341531 36.5831248)",,,
3328491958,3328491957,0,326228554,residential,,,,False,,True,66.92186366887148,"LINESTRING (140.6326563 36.5831907, 140.6333159 36.5834765)",,,
3328491958,3328491967,0,326228555,residential,,,,False,,False,212.2743568250355,"LINESTRING (140.6326563 36.5831907, 140.6325129 36.5833934, 140.6324512 36.5834452, 140.6322358 36.5835594, 140.6319634 36.5836051, 140.6314877 36.5837423, 140.6312031 36.583899, 140.6310324 36.584085, 140.6309145 36.5843266)",,,
3328491958,3328491959,0,326228555,residential,,,,False,,True,92.13654111301673,"LINESTRING (140.6326563 36.5831907, 140.6330084 36.5829851, 140.6335355 36.5832094)",,,
3328491959,3328491957,0,326228553,residential,,,,False,,False,35.588866489702035,"LINESTRING (140.6335355 36.5832094, 140.6333159 36.5834765)",,,
3328491959,3328491956,0,326228553,residential,,,,False,,True,34.86786814284249,"LINESTRING (140.6335355 36.5832094, 140.6337596 36.5829526)",,,
3328491959,3328491958,0,326228555,residential,,,,False,,False,92.13654111301673,"LINESTRING (140.6335355 36.5832094, 140.6330084 36.5829851, 140.6326563 36.5831907)",,,
3328491967,3328491958,0,326228555,residential,,,,False,,True,212.27435682503554,"LINESTRING (140.6309145 36.5843266, 140.6310324 36.584085, 140.6312031 36.583899, 140.6314877 36.5837423, 140.6319634 36.5836051, 140.6322358 36.5835594, 140.6324512 36.5834452, 140.6325129 36.5833934, 140.6326563 36.5831907)",,,
3328491968,3328490091,0,326228531,unclassified,,,,False,,False,23.36845198362685,"LINESTRING (140.6353885 36.5805654, 140.6352986 36.5805959, 140.6351609 36.5806676)",,,
3328491968,3328490077,0,326228531,unclassified,,,,False,,True,352.6175402409698,"LINESTRING (140.6353885 36.5805654, 140.6363886 36.5803095, 140.6366083 36.5802573, 140.6367791 36.5802325, 140.636909 36.5802401, 140.6370493 36.5802686, 140.6372079 36.5803413, 140.637432 36.5804986, 140.6375581 36.5806041, 140.6376049 36.5806538, 140.6379674 36.5813678, 140.6380141 36.5814151, 140.6380956 36.5814493, 140.638226 36.5814669, 140.6384482 36.5814702)",,,
3328491968,3328491971,0,326228556,residential,,,,False,,False,48.50877902833815,"LINESTRING (140.6353885 36.5805654, 140.6351788 36.5803147, 140.6351224 36.5802823, 140.6350259 36.5802694)",,,
3328491971,11090941152,0,1194909228,residential,,,,False,,False,80.35591028337082,"LINESTRING (140.6350259 36.5802694, 140.6343148 36.5807123)",,,
3328491971,3328491973,0,326228556,residential,,,,False,,False,45.36879647926885,"LINESTRING (140.6350259 36.5802694, 140.6348383 36.5802509, 140.6347523 36.5802091, 140.634645 36.5800562)",,,
3328491971,3328491968,0,326228556,residential,,,,False,,True,48.50877902833814,"LINESTRING (140.6350259 36.5802694, 140.6351224 36.5802823, 140.6351788 36.5803147, 140.6353885 36.5805654)",,,
3328491973,11090941151,0,1194909227,residential,,,,False,,True,85.72442359962666,"LINESTRING (140.634645 36.5800562, 140.6338819 36.580524)",,,
3328491973,3328491975,0,326228556,residential,,,,False,,False,38.342829544476906,"LINESTRING (140.634645 36.5800562, 140.6345887 36.5799485, 140.6345929 36.5798761, 140.6346691 36.5797331)",,,
3328491973,3328491971,0,326228556,residential,,,,False,,True,45.36879647926885,"LINESTRING (140.634645 36.5800562, 140.6347523 36.5802091, 140.6348383 36.5802509, 140.6350259 36.5802694)",,,
3328491975,3328491980,0,326228556,residential,,,,False,,False,150.84506590533664,"LINESTRING (140.6346691 36.5797331, 140.6348461 36.5795393, 140.6349481 36.5795306, 140.6351948 36.5795565, 140.6357259 36.5796599, 140.6361872 36.5797977)",,,
3328491975,3328491973,0,326228556,residential,,,,False,,True,38.342829544476906,"LINESTRING (140.6346691 36.5797331, 140.6345929 36.5798761, 140.6345887 36.5799485, 140.634645 36.5800562)",,,
3328491975,3328491991,0,326228557,residential,,,,False,,False,330.4987344514974,"LINESTRING (140.6346691 36.5797331, 140.6355328 36.5798968, 140.6360102 36.5800217, 140.6363321 36.5800476, 140.6365788 36.5799959, 140.6367666 36.5798537, 140.6368202 36.5796513, 140.6367666 36.5795694, 140.6366325 36.5795522, 140.6365018 36.5795653, 140.6361588 36.5795543, 140.6360275 36.5794335, 140.6360374 36.5791993)",,,
3328491980,3328491975,0,326228556,residential,,,,False,,True,150.84506590533664,"LINESTRING (140.6361872 36.5797977, 140.6357259 36.5796599, 140.6351948 36.5795565, 140.6349481 36.5795306, 140.6348461 36.5795393, 140.6346691 36.5797331)",,,
3328491991,3328492007,0,326228557,residential,,,,False,,False,23.084459338463294,"LINESTRING (140.6360374 36.5791993, 140.6360714 36.5789935)",,,
3328491991,5321479076,0,551006798,residential,,,,False,,False,39.96367722444358,"LINESTRING (140.6360374 36.5791993, 140.6364841 36.5792215)",,,
3328491991,3328491975,0,326228557,residential,,,,False,,True,330.4987344514974,"LINESTRING (140.6360374 36.5791993, 140.6360275 36.5794335, 140.6361588 36.5795543, 140.6365018 36.5795653, 140.6366325 36.5795522, 140.6367666 36.5795694, 140.6368202 36.5796513, 140.6367666 36.5798537, 140.6365788 36.5799959, 140.6363321 36.5800476, 140.6360102 36.5800217, 140.6355328 36.5798968, 140.6346691 36.5797331)",,,
3328491992,3328492007,0,326228557,residential,,,,False,,True,28.818971138138625,"LINESTRING (140.636127 36.5787382, 140.6360714 36.5789935)",,,
3328491992,5321479074,0,326228559,residential,,,,False,,False,23.504810622543797,"LINESTRING (140.636127 36.5787382, 140.6359588 36.5785756)",,,
3328491992,3328492004,0,326228559,residential,,,,False,,True,56.651697931950714,"LINESTRING (140.636127 36.5787382, 140.6363695 36.5788222, 140.6365868 36.5788631, 140.6367021 36.5788631, 140.636729 36.5788494)",,,
3328492004,3328492005,0,326228558,residential,,,,False,,False,17.6703731776064,"LINESTRING (140.636729 36.5788494, 140.6366976 36.5790063)",,,
3328492004,3328492008,0,326228559,residential,,,,False,,True,46.13748925782126,"LINESTRING (140.636729 36.5788494, 140.6371366 36.5791044)",,,
3328492004,2723607080,0,326228558,residential,,,,False,,True,92.42015276270534,"LINESTRING (140.636729 36.5788494, 140.636785 36.5787542, 140.6368338 36.5786784, 140.6369221 36.5786011, 140.636987 36.5785662, 140.6370385 36.5785666, 140.6370964 36.5785939, 140.6371527 36.5786154, 140.6372958 36.5787423, 140.6373449 36.5787413, 140.6374074 36.5787026, 140.6374555 36.5786655)",,,
3328492004,3328491992,0,326228559,residential,,,,False,,False,56.651697931950714,"LINESTRING (140.636729 36.5788494, 140.6367021 36.5788631, 140.6365868 36.5788631, 140.6363695 36.5788222, 140.636127 36.5787382)",,,
3328492005,3328492004,0,326228558,residential,,,,False,,True,17.6703731776064,"LINESTRING (140.6366976 36.5790063, 140.636729 36.5788494)",,,
3328492005,3328492007,0,326228558,residential,,,,False,,False,57.073855396986815,"LINESTRING (140.6366976 36.5790063, 140.6366276 36.5790378, 140.6360714 36.5789935)",,,
3328492005,5321479079,0,551006800,residential,,,,False,,False,26.24007145088921,"LINESTRING (140.6366976 36.5790063, 140.6367973 36.5791247, 140.6368768 36.5791924)",,,
3328492007,3328491992,0,326228557,residential,,,,False,,False,28.818971138138625,"LINESTRING (140.6360714 36.5789935, 140.636127 36.5787382)",,,
3328492007,3328491991,0,326228557,residential,,,,False,,True,23.084459338463294,"LINESTRING (140.6360714 36.5789935, 140.6360374 36.5791993)",,,
3328492007,3328492005,0,326228558,residential,,,,False,,True,57.073855396986815,"LINESTRING (140.6360714 36.5789935, 140.6366276 36.5790378, 140.6366976 36.5790063)",,,
3328492008,3328492004,0,326228559,residential,,,,False,,False,46.13748925782126,"LINESTRING (140.6371366 36.5791044, 140.636729 36.5788494)",,,
3328492014,2347711818,0,326228560,residential,,,,False,,False,134.3904290700147,"LINESTRING (140.6353021 36.5777052, 140.6352605 36.577759, 140.6350983 36.5779906, 140.63494 36.5782135, 140.6348622 36.5784031, 140.6348274 36.5786443, 140.634645 36.5787498)",,,
3328492014,3328492015,0,326228560,residential,,,,False,,True,53.146442252297156,"LINESTRING (140.6353021 36.5777052, 140.6353399 36.5776328, 140.6353926 36.5775796, 140.6357408 36.5774016)",,,
3328492014,5321479072,0,"551006794,551006795,326228559",residential,,,,False,,True,59.81006589174468,"LINESTRING (140.6353021 36.5777052, 140.6353415 36.5778979, 140.6354338 36.5780519, 140.6354818 36.5781101, 140.6355646 36.5781873)",yes,,
3328492015,3328492014,0,326228560,residential,,,,False,,False,53.14644225229715,"LINESTRING (140.6357408 36.5774016, 140.6353926 36.5775796, 140.6353399 36.5776328, 140.6353021 36.5777052)",,,
